shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month
45195,99.0,10.0,10.0,10.0,10.0,10.0,10.0,56,1.71
25010,93.0,10.0,10.0,7.0,9.0,10.0,9.0,3,0.1
51074,95.0,9.0,9.0,10.0,10.0,10.0,9.0,13,0.38
41540,,,,,,,,0,
68353,97.0,10.0,9.0,10.0,10.0,10.0,10.0,12,0.59
34678,98.0,10.0,9.0,10.0,10.0,10.0,9.0,51,1.5
30370,,,,,,,,0,
15131,,,,,,,,0,
75859,95.0,9.0,9.0,10.0,10.0,9.0,9.0,47,1.46
43382,74.0,8.0,9.0,9.0,9.0,9.0,9.0,7,0.21
14935,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0.34
43693,96.0,10.0,10.0,10.0,10.0,10.0,10.0,25,0.95
55104,98.0,10.0,10.0,10.0,10.0,10.0,10.0,19,0.6
76768,95.0,10.0,8.0,9.0,10.0,9.0,9.0,36,1.07
71978,93.0,10.0,8.0,10.0,10.0,9.0,9.0,3,0.09
15717,100.0,10.0,10.0,10.0,10.0,9.0,10.0,12,0.37
37832,100.0,10.0,10.0,8.0,10.0,10.0,10.0,1,0.03
39787,80.0,9.0,7.0,8.0,9.0,9.0,8.0,8,0.28
76569,92.0,9.0,9.0,10.0,10.0,10.0,9.0,21,0.66
5165,,,,,,,,0,
6650,97.0,10.0,10.0,10.0,10.0,10.0,9.0,13,0.5
74746,96.0,10.0,10.0,9.0,10.0,9.0,10.0,11,0.33
14296,93.0,10.0,10.0,10.0,10.0,10.0,9.0,11,2.16
1564,,,,,,,,0,
5131,80.0,6.0,6.0,10.0,10.0,10.0,8.0,1,0.03
2607,100.0,10.0,10.0,10.0,10.0,9.0,10.0,15,0.46
56375,93.0,9.0,9.0,9.0,10.0,9.0,9.0,60,1.89
29296,99.0,10.0,10.0,10.0,10.0,9.0,10.0,18,0.78
20668,,,,,,,,0,
65438,,,,,,,,0,
25796,,,,,,,,0,
71102,100.0,9.0,10.0,10.0,10.0,10.0,10.0,3,0.09
42644,,,,,,,,0,
1341,81.0,8.0,7.0,9.0,9.0,8.0,8.0,62,1.88
11195,90.0,9.0,10.0,10.0,9.0,10.0,10.0,4,0.13
32470,,,,,,,,0,
31701,96.0,10.0,10.0,10.0,10.0,10.0,9.0,56,1.67
66425,82.0,8.0,8.0,8.0,9.0,9.0,8.0,53,1.58
24132,92.0,9.0,8.0,10.0,10.0,10.0,9.0,47,1.43
51388,78.0,8.0,10.0,9.0,9.0,9.0,8.0,12,0.42
28272,98.0,10.0,10.0,10.0,10.0,10.0,10.0,38,1.14
72985,94.0,9.0,9.0,10.0,10.0,10.0,10.0,18,0.61
48199,,,,,,,,0,
36929,93.0,10.0,10.0,10.0,10.0,10.0,9.0,102,3.08
3758,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.12
57877,,,,,,,,0,
38535,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
56044,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.1
75134,81.0,9.0,8.0,9.0,9.0,8.0,8.0,38,1.17
27098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.09
56394,85.0,9.0,9.0,9.0,9.0,10.0,9.0,11,0.33
7043,95.0,10.0,10.0,10.0,10.0,10.0,9.0,35,1.05
22269,,,,,,,,0,
75856,,,,,,,,0,
3569,80.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.03
8284,67.0,6.0,7.0,10.0,10.0,10.0,7.0,10,0.32
51799,94.0,9.0,10.0,10.0,9.0,10.0,10.0,68,2.08
15397,,,,,,,,0,
6612,99.0,10.0,9.0,10.0,10.0,10.0,10.0,15,0.62
45762,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.18
16250,83.0,9.0,9.0,9.0,9.0,9.0,9.0,6,0.31
61622,,,,,,,,0,
32118,83.0,9.0,7.0,9.0,9.0,9.0,9.0,6,0.38
52735,73.0,8.0,8.0,9.0,9.0,9.0,8.0,174,5.2
26957,94.0,10.0,10.0,10.0,10.0,10.0,9.0,10,0.3
16987,93.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.92
75933,,,,,,,,0,
4978,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.18
34813,,,,,,,,0,
31415,,,,,,,,0,
5002,85.0,8.0,9.0,8.0,9.0,9.0,8.0,25,0.77
44600,96.0,10.0,10.0,9.0,10.0,10.0,10.0,16,0.93
5375,85.0,9.0,8.0,9.0,8.0,9.0,9.0,14,0.42
3278,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.07
15217,99.0,10.0,10.0,10.0,10.0,10.0,10.0,14,0.5
15634,94.0,10.0,10.0,10.0,10.0,10.0,9.0,35,1.3
57391,,,,,,,,0,
49347,90.0,10.0,9.0,9.0,9.0,9.0,9.0,21,0.66
47406,95.0,10.0,10.0,9.0,9.0,9.0,9.0,8,0.24
6592,83.0,9.0,9.0,10.0,10.0,8.0,9.0,8,0.27
15726,90.0,9.0,8.0,9.0,10.0,9.0,9.0,3,0.09
46261,89.0,10.0,10.0,10.0,10.0,10.0,9.0,58,2.19
48374,94.0,10.0,10.0,10.0,10.0,10.0,10.0,18,0.54
8203,100.0,10.0,10.0,10.0,10.0,10.0,10.0,11,0.36
6181,90.0,9.0,10.0,10.0,10.0,8.0,10.0,4,0.13
15214,,,,,,,,0,
54852,,,,,,,,0,
47668,,,,,,,,0,
7836,93.0,10.0,10.0,10.0,10.0,10.0,10.0,16,0.49
22302,,,,,,,,1,0.08
10758,100.0,10.0,10.0,10.0,10.0,9.0,10.0,48,1.42
35866,98.0,10.0,9.0,10.0,10.0,10.0,10.0,13,0.39
48380,78.0,8.0,8.0,9.0,9.0,10.0,8.0,146,4.44
4893,91.0,10.0,9.0,10.0,10.0,10.0,9.0,9,0.29
21759,98.0,10.0,9.0,10.0,10.0,9.0,10.0,44,1.35
35639,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
12298,,,,,,,,1,0.08
3239,92.0,10.0,9.0,10.0,10.0,9.0,9.0,20,0.6
41493,90.0,9.0,8.0,10.0,10.0,9.0,9.0,44,1.6
51215,99.0,10.0,10.0,10.0,10.0,10.0,10.0,29,1.96
34476,98.0,10.0,10.0,10.0,10.0,10.0,10.0,24,0.73
9056,80.0,8.0,10.0,10.0,10.0,10.0,8.0,1,0.03
50853,80.0,8.0,8.0,9.0,9.0,10.0,8.0,111,3.31
40459,98.0,10.0,10.0,10.0,10.0,10.0,10.0,25,0.89
297,79.0,9.0,9.0,9.0,9.0,9.0,8.0,57,1.72
1079,97.0,10.0,10.0,10.0,10.0,10.0,10.0,18,0.64
32037,80.0,8.0,8.0,8.0,6.0,6.0,8.0,1,0.03
17400,76.0,8.0,8.0,9.0,9.0,10.0,8.0,167,4.97
7353,85.0,9.0,8.0,9.0,10.0,10.0,9.0,39,1.16
58456,100.0,10.0,10.0,10.0,10.0,10.0,10.0,108,3.21
560,,,,,,,,0,
3058,89.0,10.0,9.0,10.0,10.0,8.0,9.0,9,0.31
39965,98.0,10.0,10.0,10.0,10.0,10.0,10.0,46,1.43
44143,,,,,,,,0,
35894,93.0,10.0,10.0,10.0,10.0,8.0,9.0,3,0.1
5728,,,,,,,,0,
36789,91.0,10.0,10.0,10.0,10.0,9.0,9.0,7,0.26
72294,,,,,,,,0,
58723,,,,,,,,1,0.03
9714,80.0,9.0,7.0,9.0,9.0,8.0,7.0,2,0.06
72301,97.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.2
24072,90.0,9.0,7.0,10.0,10.0,8.0,9.0,2,0.06
36766,94.0,10.0,9.0,10.0,10.0,10.0,9.0,7,0.21
1802,92.0,9.0,10.0,9.0,9.0,10.0,9.0,18,0.56
7926,,,,,,,,0,
24822,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0.3
65581,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.07
66838,96.0,10.0,10.0,10.0,10.0,9.0,10.0,11,0.37
31271,80.0,9.0,7.0,9.0,9.0,8.0,9.0,3,0.09
34391,,,,,,,,0,
68245,100.0,10.0,7.0,9.0,10.0,9.0,10.0,4,0.12
57450,99.0,10.0,10.0,10.0,10.0,10.0,10.0,20,0.66
42542,95.0,10.0,10.0,10.0,10.0,9.0,9.0,48,1.48
17693,93.0,9.0,10.0,10.0,10.0,9.0,10.0,7,0.33
12844,,,,,,,,0,
10648,93.0,10.0,10.0,10.0,10.0,9.0,9.0,27,0.85
56315,98.0,10.0,10.0,10.0,10.0,10.0,10.0,54,1.68
41368,92.0,10.0,10.0,10.0,9.0,9.0,9.0,10,0.34
32608,85.0,9.0,8.0,9.0,9.0,9.0,8.0,30,0.9
41938,87.0,9.0,9.0,9.0,9.0,9.0,9.0,72,2.15
17444,87.0,9.0,10.0,9.0,9.0,9.0,9.0,62,1.94
18780,99.0,10.0,10.0,10.0,10.0,9.0,10.0,97,2.93
34470,95.0,10.0,9.0,10.0,10.0,10.0,10.0,12,0.41
6652,,,,,,,,0,
49879,91.0,10.0,9.0,9.0,10.0,9.0,9.0,68,2.06
42753,80.0,9.0,8.0,8.0,9.0,9.0,9.0,18,0.54
47911,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.18
15256,98.0,10.0,10.0,10.0,10.0,10.0,10.0,26,4.13
75525,99.0,10.0,10.0,10.0,10.0,10.0,10.0,19,1.46
20766,94.0,10.0,10.0,10.0,10.0,9.0,9.0,66,1.99
11647,100.0,9.0,9.0,9.0,10.0,9.0,10.0,4,0.12
27074,87.0,9.0,9.0,9.0,10.0,9.0,9.0,67,2.08
19091,96.0,10.0,9.0,10.0,10.0,10.0,10.0,121,4.02
14999,87.0,9.0,9.0,10.0,10.0,10.0,9.0,20,0.6
75155,93.0,10.0,9.0,9.0,10.0,9.0,9.0,39,6.43
47403,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
2824,95.0,10.0,9.0,10.0,10.0,9.0,10.0,63,1.93
50149,79.0,9.0,8.0,9.0,9.0,9.0,8.0,100,3.1
5462,,,,,,,,0,
54346,98.0,10.0,10.0,9.0,10.0,10.0,10.0,71,2.2
34128,99.0,10.0,10.0,10.0,10.0,10.0,10.0,33,1.19
63720,84.0,9.0,8.0,10.0,9.0,10.0,9.0,174,5.36
62526,78.0,9.0,8.0,9.0,9.0,10.0,8.0,183,5.52
11105,84.0,9.0,9.0,9.0,9.0,10.0,9.0,151,4.51
26309,,,,,,,,0,
19060,80.0,10.0,6.0,8.0,10.0,8.0,8.0,2,0.06
9811,98.0,10.0,9.0,10.0,10.0,9.0,9.0,11,0.54
29605,,,,,,,,0,
46486,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.06
42909,89.0,9.0,8.0,10.0,10.0,10.0,9.0,59,1.87
55092,90.0,10.0,9.0,9.0,10.0,8.0,7.0,2,0.06
22891,97.0,10.0,10.0,10.0,10.0,10.0,10.0,42,1.28
23385,72.0,8.0,7.0,9.0,9.0,9.0,8.0,145,4.35
3822,76.0,8.0,8.0,9.0,9.0,10.0,8.0,207,6.21
76780,70.0,7.0,8.0,8.0,7.0,7.0,7.0,2,0.07
11922,84.0,8.0,8.0,9.0,9.0,8.0,9.0,35,1.09
34833,,,,,,,,0,
10902,83.0,9.0,9.0,9.0,8.0,8.0,9.0,28,0.87
41992,90.0,9.0,9.0,9.0,9.0,8.0,9.0,4,0.15
55656,,,,,,,,0,
50711,88.0,10.0,8.0,10.0,10.0,8.0,9.0,29,0.96
48934,,,,,,,,0,
49142,100.0,10.0,10.0,10.0,10.0,9.0,10.0,3,0.1
52047,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
21541,83.0,9.0,9.0,8.0,8.0,9.0,9.0,48,1.5
57901,,,,,,,,0,
61462,80.0,10.0,6.0,8.0,6.0,10.0,6.0,1,0.03
10148,72.0,8.0,7.0,9.0,9.0,10.0,8.0,205,6.19
22596,96.0,9.0,9.0,10.0,10.0,10.0,10.0,32,1.0
38689,94.0,10.0,9.0,10.0,10.0,9.0,10.0,33,1.28
18701,78.0,9.0,8.0,9.0,9.0,10.0,8.0,159,4.81
59082,95.0,10.0,9.0,10.0,10.0,10.0,10.0,67,2.02
61261,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8,0.66
7179,98.0,10.0,10.0,10.0,10.0,9.0,10.0,47,2.88
54370,96.0,10.0,10.0,10.0,10.0,9.0,9.0,10,0.34
98,,,,,,,,0,
60716,77.0,8.0,8.0,9.0,8.0,8.0,8.0,23,0.71
42492,82.0,9.0,8.0,9.0,9.0,9.0,9.0,43,1.33
22378,83.0,9.0,8.0,9.0,9.0,9.0,9.0,55,1.72
65982,85.0,9.0,9.0,9.0,9.0,8.0,9.0,62,1.89
24142,86.0,9.0,9.0,9.0,8.0,9.0,9.0,64,1.99
52337,82.0,9.0,9.0,9.0,9.0,9.0,9.0,22,0.68
22584,81.0,8.0,8.0,9.0,8.0,9.0,8.0,20,0.63
14097,86.0,9.0,9.0,10.0,10.0,9.0,9.0,7,0.22
2958,89.0,9.0,9.0,10.0,10.0,10.0,10.0,7,0.24
36084,79.0,8.0,8.0,8.0,9.0,8.0,8.0,32,0.98
14540,87.0,9.0,9.0,9.0,9.0,9.0,9.0,45,1.38
61169,83.0,9.0,8.0,9.0,9.0,8.0,9.0,35,1.06
74666,86.0,9.0,9.0,9.0,9.0,9.0,9.0,29,0.88
53873,86.0,9.0,8.0,8.0,8.0,9.0,9.0,37,1.13
31765,,,,,,,,0,
36784,,,,,,,,0,
76760,98.0,10.0,10.0,10.0,10.0,9.0,10.0,23,0.7
62456,,,,,,,,1,0.03
25068,95.0,10.0,10.0,10.0,10.0,9.0,10.0,4,0.12
54683,91.0,10.0,10.0,10.0,10.0,9.0,9.0,39,1.43
9198,,,,,,,,0,
5854,97.0,10.0,9.0,10.0,10.0,10.0,10.0,59,1.78
31268,,,,,,,,0,
45788,,,,,,,,0,
53685,99.0,10.0,10.0,10.0,10.0,9.0,9.0,15,0.48
70575,73.0,8.0,8.0,9.0,9.0,9.0,8.0,176,5.46
26419,95.0,10.0,10.0,10.0,10.0,10.0,9.0,82,2.6
41045,81.0,9.0,7.0,10.0,9.0,9.0,9.0,112,3.4
21123,96.0,10.0,9.0,10.0,10.0,10.0,9.0,49,1.5
44688,80.0,10.0,8.0,10.0,10.0,10.0,8.0,1,0.03
23800,,,,,,,,0,
65131,93.0,9.0,9.0,9.0,9.0,10.0,10.0,3,0.09
71003,70.0,8.0,7.0,9.0,8.0,9.0,9.0,3,0.11
31288,,,,,,,,0,
6534,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.06
13385,93.0,10.0,9.0,10.0,10.0,8.0,10.0,15,0.48
49591,86.0,9.0,9.0,10.0,10.0,10.0,9.0,31,0.98
50557,75.0,8.0,8.0,9.0,9.0,9.0,8.0,186,5.65
51399,91.0,10.0,9.0,10.0,10.0,10.0,10.0,7,0.23
40893,,,,,,,,0,
50243,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.17
14877,60.0,,,,,,,2,0.06
76408,,,,,,,,0,
52577,,,,,,,,0,
21066,97.0,10.0,10.0,10.0,10.0,10.0,10.0,46,1.45
16443,95.0,10.0,9.0,10.0,10.0,10.0,9.0,19,0.61
2248,,,,,,,,1,0.03
38092,70.0,8.0,6.0,10.0,10.0,9.0,9.0,2,0.08
31383,92.0,9.0,9.0,10.0,10.0,10.0,9.0,241,7.37
64720,90.0,9.0,9.0,10.0,10.0,10.0,9.0,170,5.23
76087,100.0,10.0,10.0,10.0,10.0,9.0,10.0,49,1.53
73604,80.0,10.0,6.0,10.0,10.0,10.0,10.0,1,0.03
60302,80.0,10.0,8.0,4.0,9.0,10.0,8.0,2,0.38
59603,,,,,,,,0,
12036,77.0,8.0,7.0,9.0,9.0,9.0,8.0,6,0.19
65348,,,,,,,,0,
44130,92.0,10.0,9.0,10.0,10.0,10.0,10.0,13,0.41
1849,98.0,10.0,10.0,10.0,10.0,10.0,10.0,50,1.63
55666,,,,,,,,0,
53304,,,,,,,,0,
65747,93.0,10.0,9.0,10.0,10.0,10.0,10.0,7,0.21
54083,,,,,,,,0,
9053,95.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.14
64103,,,,,,,,0,
37688,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.29
59659,,,,,,,,0,
52304,96.0,10.0,10.0,10.0,10.0,10.0,10.0,11,0.44
6694,90.0,9.0,9.0,10.0,10.0,7.0,9.0,4,0.14
17436,80.0,10.0,10.0,10.0,8.0,10.0,10.0,1,0.04
4452,,,,,,,,0,
30761,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.11
72734,,,,,,,,0,
43084,,,,,,,,0,
30147,,,,,,,,0,
23403,,,,,,,,0,
73054,87.0,9.0,8.0,10.0,10.0,9.0,9.0,3,0.12
15183,,,,,,,,0,
20291,98.0,10.0,10.0,10.0,10.0,9.0,10.0,10,0.75
13503,88.0,8.0,9.0,10.0,9.0,9.0,9.0,5,0.16
10262,93.0,10.0,9.0,10.0,10.0,9.0,9.0,58,1.83
75613,,,,,,,,0,
7942,80.0,10.0,9.0,8.0,10.0,9.0,8.0,2,0.9
63420,,,,,,,,0,
56902,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.09
23979,,,,,,,,0,
8941,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.07
75239,78.0,9.0,8.0,9.0,9.0,9.0,8.0,70,2.15
66260,98.0,10.0,10.0,10.0,10.0,10.0,10.0,29,0.9
4971,97.0,10.0,10.0,10.0,10.0,9.0,10.0,128,4.07
68986,92.0,9.0,9.0,9.0,9.0,9.0,9.0,23,1.54
1583,90.0,10.0,9.0,7.0,10.0,8.0,10.0,4,0.12
44287,96.0,10.0,10.0,10.0,10.0,10.0,10.0,113,3.5
13188,,,,,,,,0,
13873,,,,,,,,0,
71980,80.0,9.0,8.0,10.0,10.0,7.0,9.0,2,0.06
71933,82.0,9.0,8.0,9.0,9.0,9.0,9.0,98,3.0
28343,91.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0.62
53821,98.0,10.0,10.0,10.0,10.0,10.0,10.0,44,1.37
4506,96.0,10.0,10.0,10.0,10.0,9.0,10.0,62,1.99
19759,66.0,9.0,7.0,8.0,9.0,7.0,7.0,7,0.22
49111,98.0,10.0,10.0,10.0,10.0,10.0,10.0,35,1.2
76676,97.0,10.0,10.0,10.0,10.0,10.0,10.0,67,2.09
61928,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
31324,60.0,10.0,10.0,10.0,8.0,7.0,7.0,2,0.07
56039,90.0,9.0,9.0,10.0,10.0,10.0,9.0,132,4.03
56109,85.0,9.0,9.0,10.0,10.0,9.0,9.0,25,0.76
61957,75.0,10.0,10.0,6.0,7.0,10.0,8.0,4,0.13
62457,99.0,10.0,10.0,10.0,10.0,10.0,10.0,75,2.36
35629,78.0,9.0,9.0,9.0,9.0,10.0,8.0,9,0.28
55245,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
74987,97.0,10.0,10.0,10.0,10.0,10.0,9.0,38,1.18
24050,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.14
43139,,,,,,,,0,
76599,80.0,9.0,9.0,7.0,10.0,10.0,9.0,7,0.27
29663,89.0,9.0,9.0,10.0,10.0,10.0,9.0,28,0.87
21646,85.0,9.0,8.0,10.0,10.0,10.0,9.0,39,1.2
26517,87.0,9.0,9.0,10.0,9.0,10.0,9.0,30,0.93
71674,,,,,,,,0,
73688,83.0,9.0,8.0,10.0,10.0,10.0,9.0,26,0.83
25342,87.0,10.0,9.0,9.0,10.0,10.0,9.0,6,0.34
58003,76.0,8.0,8.0,9.0,9.0,10.0,8.0,9,0.28
65554,98.0,10.0,10.0,10.0,10.0,10.0,10.0,64,2.0
16360,94.0,10.0,9.0,10.0,10.0,9.0,10.0,81,2.53
19510,99.0,10.0,10.0,10.0,10.0,10.0,10.0,74,2.37
7188,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.5
79,90.0,9.0,8.0,9.0,9.0,9.0,9.0,14,0.6
56586,70.0,9.0,10.0,9.0,10.0,9.0,9.0,2,1.03
44773,,,,,,,,1,0.03
54071,,,,,,,,0,
50166,,,,,,,,0,
18501,100.0,9.0,9.0,10.0,10.0,9.0,9.0,5,0.17
75362,,,,,,,,0,
67653,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.1
46676,,,,,,,,0,
40592,96.0,10.0,10.0,10.0,10.0,10.0,10.0,169,5.23
60283,,,,,,,,0,
39154,93.0,10.0,9.0,10.0,10.0,9.0,9.0,3,0.1
59393,89.0,9.0,9.0,9.0,9.0,10.0,9.0,16,0.51
31244,99.0,10.0,10.0,10.0,10.0,10.0,10.0,73,2.25
3581,100.0,10.0,10.0,10.0,10.0,9.0,10.0,4,0.13
13206,67.0,8.0,7.0,7.0,7.0,9.0,8.0,9,0.31
32741,94.0,10.0,10.0,10.0,10.0,10.0,9.0,23,0.8
33804,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.13
59306,93.0,10.0,9.0,10.0,10.0,10.0,10.0,30,0.92
66862,94.0,10.0,10.0,10.0,10.0,10.0,9.0,117,3.72
55114,82.0,10.0,9.0,9.0,10.0,10.0,9.0,9,0.44
66231,,,,,,,,0,
31475,93.0,10.0,10.0,10.0,10.0,9.0,10.0,61,1.92
27322,,,,,,,,0,
45680,90.0,9.0,9.0,10.0,9.0,10.0,9.0,26,0.8
40711,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2,0.06
3276,97.0,10.0,10.0,10.0,10.0,9.0,10.0,62,2.01
71266,95.0,10.0,10.0,10.0,10.0,9.0,9.0,41,1.29
63402,82.0,8.0,9.0,9.0,9.0,10.0,8.0,11,0.43
71019,95.0,10.0,10.0,10.0,10.0,9.0,10.0,51,1.7
5603,99.0,10.0,10.0,10.0,10.0,10.0,10.0,28,0.93
64402,,,,,,,,0,
10217,98.0,10.0,9.0,10.0,10.0,9.0,10.0,49,1.54
52571,96.0,10.0,10.0,10.0,10.0,9.0,9.0,5,0.17
15480,,,,,,,,0,
21849,,,,,,,,0,
63382,,,,,,,,0,
41885,93.0,9.0,8.0,10.0,10.0,10.0,9.0,3,0.11
25770,100.0,10.0,10.0,10.0,10.0,10.0,10.0,27,0.92
40324,97.0,10.0,10.0,10.0,10.0,10.0,10.0,45,1.4
28740,98.0,10.0,10.0,10.0,10.0,10.0,10.0,73,2.34
43690,84.0,9.0,9.0,9.0,10.0,10.0,8.0,31,1.05
61493,98.0,10.0,10.0,10.0,10.0,10.0,10.0,16,0.51
36509,94.0,10.0,10.0,10.0,10.0,10.0,9.0,34,1.07
70632,,,,,,,,1,0.03
6262,100.0,9.0,10.0,10.0,10.0,10.0,10.0,2,0.12
28415,,,,,,,,0,
40713,99.0,10.0,10.0,10.0,10.0,10.0,10.0,17,0.64
75712,,,,,,,,0,
49864,98.0,10.0,10.0,10.0,10.0,10.0,10.0,11,0.37
44510,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.03
12013,93.0,10.0,10.0,10.0,10.0,10.0,9.0,63,2.02
65981,80.0,9.0,8.0,9.0,9.0,9.0,8.0,102,3.27
38539,98.0,10.0,10.0,10.0,10.0,10.0,10.0,47,1.59
33966,98.0,10.0,10.0,10.0,10.0,10.0,10.0,25,0.78
6539,70.0,7.0,9.0,7.0,6.0,10.0,8.0,2,0.09
1000,90.0,9.0,9.0,10.0,10.0,10.0,9.0,23,0.73
41470,92.0,10.0,10.0,9.0,10.0,10.0,9.0,56,1.75
35698,91.0,10.0,9.0,10.0,10.0,10.0,9.0,7,0.22
50920,,,,,,,,0,
56524,,,,,,,,0,
56655,100.0,10.0,10.0,10.0,10.0,10.0,10.0,16,0.61
69613,96.0,10.0,10.0,10.0,10.0,10.0,10.0,55,1.96
1682,96.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.16
30569,,,,,,,,0,
45425,,,,,,,,0,
44968,98.0,10.0,10.0,10.0,10.0,10.0,10.0,34,1.1
56322,,,,,,,,4,0.13
33099,93.0,10.0,10.0,10.0,10.0,9.0,9.0,3,0.1
52607,84.0,10.0,7.0,10.0,10.0,10.0,8.0,8,0.25
28105,100.0,10.0,10.0,10.0,10.0,10.0,10.0,11,0.34
17990,98.0,10.0,10.0,10.0,10.0,10.0,10.0,49,1.57
70525,97.0,10.0,10.0,10.0,10.0,10.0,10.0,7,0.23
3612,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04
38144,,,,,,,,0,
49943,98.0,10.0,10.0,10.0,10.0,10.0,9.0,21,0.66
14743,,,,,,,,0,
50515,,,,,,,,0,
21601,95.0,10.0,10.0,10.0,10.0,9.0,10.0,4,0.14
41894,,,,,,,,0,
45202,,,,,,,,0,
53997,96.0,10.0,10.0,10.0,10.0,10.0,9.0,67,2.1
48159,96.0,10.0,10.0,10.0,10.0,10.0,9.0,65,2.04
67610,99.0,10.0,10.0,10.0,10.0,10.0,10.0,55,1.77
4010,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7,0.42
14014,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.17
74158,80.0,9.0,7.0,7.0,9.0,8.0,8.0,5,0.16
71732,98.0,10.0,10.0,10.0,10.0,10.0,10.0,41,1.28
40911,97.0,10.0,10.0,10.0,10.0,10.0,10.0,30,0.96
46736,97.0,10.0,10.0,10.0,10.0,10.0,10.0,25,0.84
31579,87.0,9.0,9.0,9.0,9.0,9.0,9.0,59,1.82
5370,80.0,9.0,9.0,9.0,9.0,10.0,10.0,4,0.13
62398,100.0,10.0,8.0,10.0,10.0,10.0,10.0,2,0.17
18008,97.0,10.0,10.0,10.0,10.0,9.0,10.0,45,1.42
28110,98.0,10.0,10.0,10.0,10.0,10.0,9.0,41,1.29
57567,20.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0.03
62393,93.0,9.0,9.0,10.0,10.0,9.0,9.0,16,0.5
44530,97.0,10.0,10.0,10.0,10.0,10.0,10.0,77,2.41
47278,97.0,10.0,10.0,10.0,10.0,9.0,10.0,7,0.3
73050,100.0,10.0,10.0,10.0,10.0,10.0,10.0,17,0.57
72723,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
2073,60.0,6.0,2.0,8.0,8.0,6.0,6.0,1,0.03
26606,99.0,10.0,10.0,10.0,10.0,10.0,10.0,14,0.46
76692,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3,0.09
3341,93.0,9.0,9.0,9.0,9.0,9.0,8.0,12,0.47
37300,91.0,10.0,9.0,9.0,9.0,10.0,9.0,21,0.68
70755,,,,,,,,0,
72935,91.0,10.0,9.0,10.0,10.0,10.0,9.0,34,1.06
1096,,,,,,,,0,
64198,94.0,10.0,9.0,10.0,10.0,10.0,9.0,71,2.48
11412,94.0,10.0,9.0,10.0,10.0,10.0,10.0,133,4.36
31374,,,,,,,,0,
53607,93.0,9.0,9.0,10.0,10.0,9.0,9.0,11,0.35
59644,91.0,10.0,9.0,9.0,9.0,9.0,9.0,14,0.47
55621,97.0,10.0,10.0,10.0,10.0,10.0,10.0,15,0.51
19260,,,,,,,,0,
35008,,,,,,,,0,
15017,99.0,10.0,10.0,10.0,10.0,10.0,10.0,23,0.72
53712,98.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0.35
56353,,,,,,,,0,
70538,90.0,9.0,10.0,9.0,9.0,9.0,9.0,68,2.13
61510,94.0,10.0,9.0,10.0,10.0,9.0,10.0,74,2.37
67776,96.0,10.0,10.0,10.0,10.0,9.0,9.0,35,1.1
