id,company_rating,company_location,total_fleet_count,iata_approved
28294,100%,Puerto Rico,1.0,f
41177,100%,Ecuador,6.0,t
46033,100%,,1.0,t
33835,,Monaco,1.0,t
8545,100%,,1.0,f
11121,,,1.0,t
7078,100%,Fiji,1.0,f
24951,,,1.0,f
44650,67%,Jersey,1.0,f
36977,78%,,2.0,f
30337,100%,,1.0,t
30112,,Uzbekistan,1.0,t
17200,,,1.0,t
21613,,,1.0,t
43877,,Chad,1.0,t
32210,0%,,1.0,f
14356,,Papua New Guinea,1.0,f
23765,,,1.0,f
33611,,Canada,1.0,t
29136,86%,Svalbard & Jan Mayen Islands,1.0,f
33029,100%,Isle of Man,3.0,f
23669,100%,,1.0,f
10542,,Pakistan,1.0,f
43689,0%,,1.0,f
16106,100%,French Guiana,1.0,t
36526,100%,Russian Federation,1.0,f
6727,100%,Kiribati,2.0,t
12950,100%,,3.0,f
31731,100%,,1.0,f
32195,100%,Chile,1.0,f
49396,,Greenland,1.0,f
22936,,Sao Tome and Principe,1.0,t
8179,100%,,1.0,f
2310,,Croatia,1.0,t
15873,100%,,1.0,t
7016,0%,Papua New Guinea,1.0,f
9345,100%,Bosnia and Herzegovina,4.0,f
29854,100%,Russian Federation,1.0,t
42394,100%,Marshall Islands,2.0,f
11486,100%,El Salvador,2.0,f
8623,100%,Jersey,1.0,f
34109,,,1.0,t
2921,,Cuba,2.0,t
38263,,Indonesia,1.0,t
14677,,Marshall Islands,1.0,t
29054,100%,Montserrat,1.0,t
11952,100%,,1.0,f
12116,,Uganda,1.0,f
31651,86%,Lebanon,2.0,t
19015,100%,Sri Lanka,2.0,f
47166,100%,Chad,1.0,t
17780,,,2.0,f
34084,100%,Gibraltar,1.0,f
28781,,Anguilla,2.0,f
30898,100%,,1.0,t
15332,100%,Anguilla,9.0,f
39221,,,1.0,f
28343,100%,Costa Rica,1.0,f
49623,100%,Faroe Islands,1.0,f
33958,100%,,1.0,f
29173,,Afghanistan,1.0,t
36835,,Bouvet Island (Bouvetoya),1.0,f
8851,,,1.0,t
22078,,Indonesia,20.0,f
48501,,,1.0,t
1911,,Venezuela,1.0,t
43011,100%,Wallis and Futuna,6.0,f
9852,100%,Maldives,11.0,f
1564,100%,Indonesia,12.0,f
27732,100%,Puerto Rico,3.0,t
31896,86%,Niue,1.0,t
29348,,Maldives,1.0,t
46192,,,1.0,t
15606,,French Guiana,1.0,f
4077,,Niue,1.0,t
47182,,,1.0,f
40364,100%,Tonga,25.0,f
13322,50%,Anguilla,2.0,f
14392,,Malta,1.0,f
39126,100%,Guinea,9.0,f
2568,50%,Gibraltar,1.0,f
48880,100%,France,1.0,f
24694,,Sao Tome and Principe,1.0,f
11219,100%,,1.0,f
44926,,Gibraltar,1.0,f
9484,100%,,1.0,f
25503,100%,Gambia,1.0,t
38584,100%,,1.0,t
34573,,,1.0,f
962,,Reunion,4.0,t
48111,,,1.0,t
779,,,2.0,f
24872,,Malta,2.0,f
15451,,Bouvet Island (Bouvetoya),1.0,f
42908,90%,,2.0,f
9749,100%,Marshall Islands,1.0,t
8842,100%,Slovakia (Slovak Republic),3.0,f
15501,,,1.0,t
25948,100%,Slovakia (Slovak Republic),1.0,t
7565,,Kiribati,1.0,f
33609,,,1.0,f
42250,100%,,2.0,t
6318,100%,,1.0,f
43705,,,1.0,f
4182,0%,France,1.0,f
32346,100%,United Kingdom,3.0,f
31993,100%,Holy See (Vatican City State),1.0,t
44750,,,1.0,t
29686,,Sao Tome and Principe,1.0,t
38378,90%,Guinea,1.0,f
24651,,Kiribati,4.0,f
44519,,Cocos (Keeling) Islands,1.0,f
37043,100%,Pakistan,11.0,f
40106,,,1.0,t
21559,75%,Tokelau,3.0,t
32792,,Indonesia,12.0,f
25010,,,2.0,f
32612,,Tanzania,1.0,t
7143,,El Salvador,1.0,f
4366,100%,Vanuatu,1.0,f
47540,75%,,1.0,t
2901,100%,Turkmenistan,1.0,t
49560,100%,,6.0,t
34099,100%,Micronesia,1.0,t
37634,,Uzbekistan,1.0,t
30953,100%,Uzbekistan,1.0,t
32659,100%,Cuba,1.0,t
19078,,Croatia,2.0,f
25850,,Chad,1.0,t
35357,,Chad,1.0,t
5678,,,1.0,t
32716,,Micronesia,1.0,t
32360,100%,Niue,1.0,t
3548,0%,,1.0,f
24144,,,2.0,t
511,,,1.0,t
4190,100%,United Kingdom,2.0,f
40345,,Tonga,1.0,f
10268,,,4.0,t
30466,,,1.0,t
20155,100%,,2.0,t
32666,,Russian Federation,1.0,t
35906,,Greenland,1.0,t
38424,,,1.0,f
26956,,,1.0,t
18423,,Anguilla,1.0,f
42803,,,2.0,f
4502,,Costa Rica,1.0,f
494,,Anguilla,1.0,f
10702,,Turkmenistan,1.0,f
9895,100%,,1.0,t
24492,,Niue,1.0,t
944,,Vietnam,7.0,t
2412,60%,,1.0,f
10738,,,1.0,f
34232,,,1.0,f
41340,100%,Tanzania,3.0,t
28828,100%,Isle of Man,198.0,t
45701,100%,Nauru,2.0,f
45941,100%,United Kingdom,1.0,t
17976,100%,,1.0,f
16273,,Lebanon,1.0,t
10392,,Chad,1.0,f
6473,90%,Uzbekistan,4.0,t
19759,86%,Cocos (Keeling) Islands,1.0,f
45028,100%,Malta,1.0,t
44193,80%,Croatia,1.0,f
21968,,,1.0,f
8483,100%,Peru,2.0,f
42260,100%,Tanzania,1.0,f
29541,100%,Palestinian Territory,1.0,f
6100,,Jersey,1.0,f
30767,100%,,1.0,f
12518,,Faroe Islands,1.0,t
45610,100%,Sao Tome and Principe,1.0,t
18309,,,1.0,f
2293,100%,Zimbabwe,3.0,t
34016,100%,Maldives,1.0,t
8418,,Denmark,2.0,f
46537,,Malawi,1.0,f
9587,100%,,1.0,f
8167,,Croatia,1.0,f
44806,,,1.0,t
44708,100%,Gibraltar,1.0,f
45252,,,1.0,f
18591,100%,Brazil,1.0,f
27407,50%,Micronesia,1.0,f
48930,,Bosnia and Herzegovina,1.0,f
11567,100%,Niger,31.0,t
19590,,Sao Tome and Principe,1.0,t
12390,86%,Uzbekistan,3.0,f
27774,78%,Vietnam,15.0,f
30007,,Niue,2.0,t
40707,100%,Sao Tome and Principe,1.0,t
39181,100%,Niger,1.0,f
40223,100%,,1.0,f
16047,80%,Uzbekistan,6.0,f
28436,100%,Anguilla,1.0,t
33602,52%,Russian Federation,2.0,t
45702,,,1.0,t
3050,,Nauru,1.0,f
14242,,,1.0,f
12826,100%,,2.0,f
47076,,Zimbabwe,1.0,t
49048,100%,Russian Federation,1.0,t
17274,,France,1.0,f
47840,,Somalia,1.0,t
32981,100%,,1.0,f
9791,80%,Rwanda,2.0,t
40589,100%,,1.0,t
14294,,,1.0,f
17545,,Afghanistan,1.0,f
49749,,,1.0,t
4322,97%,Tonga,32.0,f
50042,,Russian Federation,1.0,f
49015,,Lebanon,1.0,t
24578,100%,Jersey,1.0,t
3040,,,1.0,t
39691,,,2.0,f
27109,,Uganda,2.0,t
5902,100%,Nicaragua,1.0,f
443,,,1.0,t
44350,,Montserrat,1.0,f
36261,90%,Slovakia (Slovak Republic),2.0,f
26652,97%,Pakistan,6.0,f
29388,,Kiribati,1.0,f
21831,100%,,1.0,t
4928,50%,Malta,1.0,f
4022,50%,,1.0,t
23324,,Bosnia and Herzegovina,1.0,t
13461,,,1.0,f
32838,,Croatia,1.0,f
33522,,Tanzania,1.0,t
38198,,Bouvet Island (Bouvetoya),2.0,f
45413,,Montserrat,1.0,f
42596,100%,Brazil,1.0,f
46799,,Maldives,1.0,f
26787,100%,,1.0,f
37101,,Isle of Man,1.0,f
27023,,Sao Tome and Principe,1.0,t
20851,,,1.0,t
579,0%,Anguilla,1.0,f
12798,100%,,1.0,t
24236,60%,,1.0,t
11723,,,1.0,f
27972,94%,Brazil,27.0,f
26363,,,1.0,f
43449,,Costa Rica,1.0,t
2264,80%,,1.0,f
28911,,,1.0,f
26976,,Mauritania,1.0,t
7732,100%,Guinea,1.0,t
21487,100%,Tanzania,1.0,f
46200,100%,,2.0,f
44716,,Marshall Islands,1.0,f
3237,100%,Turkmenistan,2.0,t
41739,,Russian Federation,1.0,t
40590,,,1.0,f
40768,100%,Anguilla,1.0,t
19141,,Indonesia,1.0,t
17511,88%,Niue,1.0,f
36520,,Maldives,1.0,f
2651,,,1.0,f
48095,100%,,1.0,f
23937,,,1.0,f
27162,100%,Isle of Man,1.0,f
15314,,Christmas Island,1.0,f
45668,100%,Malta,2.0,f
2393,100%,Pakistan,1.0,f
19562,,,1.0,f
38367,,Costa Rica,1.0,t
400,,Lebanon,1.0,t
49551,100%,Maldives,1.0,f
47843,33%,,1.0,f
38021,100%,Bahrain,2.0,f
42471,100%,Fiji,1.0,f
18994,,Isle of Man,1.0,f
30990,50%,,1.0,t
24728,100%,Turkmenistan,3.0,t
21892,100%,Micronesia,1.0,f
22816,100%,Croatia,1.0,f
6247,,Nicaragua,1.0,t
6191,100%,Uzbekistan,2.0,t
25181,,Mauritania,1.0,t
43138,100%,Cocos (Keeling) Islands,1.0,t
24261,,,1.0,f
9867,100%,Guernsey,1.0,t
42548,100%,Lithuania,2.0,t
30954,100%,Niue,1.0,f
16553,,Cocos (Keeling) Islands,1.0,t
42891,100%,,1.0,f
40349,,,1.0,f
43796,100%,Niue,1.0,f
27246,100%,,3.0,f
45629,,,2.0,f
19919,75%,,1.0,f
28212,,,1.0,f
13756,100%,Guinea,3.0,f
37091,75%,Anguilla,1.0,f
44149,,,1.0,t
38917,38%,,2.0,t
41992,,,1.0,t
11078,100%,,1.0,t
48127,,Micronesia,1.0,t
30735,,,2.0,f
12273,,,1.0,t
28636,80%,United Kingdom,2.0,t
34641,,Svalbard & Jan Mayen Islands,1.0,f
47865,80%,,4.0,t
9394,,Nicaragua,1.0,f
38742,,Malta,1.0,f
42523,60%,,1.0,t
39015,,Montserrat,1.0,f
1539,100%,Micronesia,3.0,f
3942,100%,Svalbard & Jan Mayen Islands,1.0,f
8383,,Chad,1.0,f
28103,,,1.0,t
47046,100%,Lebanon,9.0,f
44758,,,1.0,f
1924,,Russian Federation,2.0,f
1846,,Croatia,1.0,t
34894,,Russian Federation,1.0,t
40555,100%,,1.0,t
31103,,Netherlands,1.0,t
8016,100%,French Guiana,1.0,t
30495,,Indonesia,1.0,t
32325,,Croatia,1.0,f
25524,100%,Barbados,1.0,t
46566,,,1.0,f
8868,,Nauru,1.0,f
32954,,,1.0,f
945,,,1.0,f
4806,,Tonga,1.0,t
12741,83%,,1.0,t
33235,70%,France,2.0,t
20891,100%,Niue,2.0,t
46148,100%,Uganda,1.0,f
22093,100%,,1.0,f
37495,,,1.0,t
41852,,,1.0,f
37980,75%,Kiribati,1.0,f
27163,100%,Korea,3.0,t
18038,,,1.0,f
13904,,,1.0,f
4175,100%,Gambia,2.0,t
34018,100%,French Guiana,1.0,f
16492,67%,Marshall Islands,1.0,f
23865,90%,,2.0,t
705,100%,,1.0,f
35527,100%,Marshall Islands,13.0,f
22285,100%,Rwanda,1.0,f
37012,100%,Monaco,3.0,t
28084,100%,,1.0,f
1232,100%,,21.0,f
11428,,Kenya,1.0,f
22631,,,1.0,f
47090,100%,Croatia,3.0,f
14402,100%,Denmark,1.0,f
25699,,Isle of Man,1.0,t
48764,,Kiribati,1.0,f
20281,100%,,1.0,f
23869,,,1.0,f
48916,100%,Libyan Arab Jamahiriya,1.0,f
34731,100%,,1.0,t
12897,,,1.0,f
30149,,Malta,1.0,t
12432,,,2.0,f
6550,,Micronesia,1.0,f
30787,100%,,2.0,t
21430,,,1.0,t
29116,100%,El Salvador,19.0,t
43555,,Peru,1.0,f
29778,100%,Chile,1.0,f
42616,,Pakistan,4.0,f
34869,83%,,1.0,t
34048,,Nicaragua,1.0,f
8398,100%,Kenya,1.0,f
7888,,,1.0,t
25706,100%,Isle of Man,1.0,f
8728,100%,Ecuador,1.0,f
5644,100%,,1.0,t
30431,,,1.0,t
2282,,,1.0,f
44853,100%,Lebanon,2.0,f
26898,100%,,1.0,f
410,100%,Bouvet Island (Bouvetoya),1.0,f
33083,,,1.0,t
38281,,Korea,1.0,t
41047,,,1.0,t
31724,100%,Bouvet Island (Bouvetoya),1.0,f
26635,0%,Tanzania,1.0,f
3122,100%,Peru,1.0,f
26403,,Mauritania,1.0,f
10457,,,2.0,t
48471,,,1.0,t
45042,,Guernsey,1.0,t
22169,100%,,3.0,f
38916,,Uzbekistan,1.0,f
16741,,Russian Federation,1.0,t
28834,,El Salvador,1.0,f
34206,100%,,1.0,f
24620,,Uzbekistan,1.0,f
34289,90%,Sao Tome and Principe,1.0,t
1740,,Niue,1.0,t
3827,,,1.0,t
36268,,,1.0,f
47113,,Faroe Islands,2.0,f
10276,,Jersey,1.0,f
8729,89%,Svalbard & Jan Mayen Islands,1.0,f
26783,60%,,2.0,f
27556,,Russian Federation,1.0,f
22827,,,1.0,t
7055,100%,,1.0,f
14822,,Chile,1.0,f
32446,33%,,2.0,f
7179,,Maldives,3.0,f
71,,Lithuania,2.0,t
48559,,,1.0,f
3422,86%,Niger,6.0,f
34660,100%,Reunion,1.0,f
34768,,Chad,1.0,t
35569,,Marshall Islands,1.0,f
47127,,Palestinian Territory,1.0,f
5570,100%,Finland,1.0,t
39642,,,2.0,f
16705,,Micronesia,1.0,f
34884,100%,,1.0,t
47697,,Guinea,1.0,f
46832,100%,Niue,2.0,t
42470,100%,Malawi,2.0,f
45345,,Sao Tome and Principe,1.0,t
32843,,,1.0,f
31195,,Russian Federation,1.0,f
11810,,French Guiana,1.0,t
49189,100%,Turks and Caicos Islands,3.0,f
30428,100%,Turkmenistan,1.0,t
46354,100%,Papua New Guinea,1.0,f
40869,100%,Jersey,1.0,t
28231,,,1.0,t
48960,100%,,13.0,t
2994,100%,El Salvador,1.0,t
6225,90%,Barbados,7.0,f
27473,100%,,2.0,f
10185,,Mexico,1.0,t
42856,,,1.0,t
29131,,Suriname,1.0,f
45082,,Monaco,2.0,t
49796,67%,,1.0,f
42566,,,1.0,f
32867,,,1.0,f
3120,,Sao Tome and Principe,1.0,f
46949,100%,Tunisia,4.0,f
44838,,Tonga,1.0,f
37524,100%,Lebanon,1.0,f
36219,100%,Brazil,1.0,t
44763,,Niue,1.0,f
16415,,Lebanon,1.0,f
14499,,Monaco,3.0,f
35219,97%,Tonga,4.0,f
24575,,Portugal,1.0,f
18318,,,1.0,t
15266,100%,Bouvet Island (Bouvetoya),1.0,f
891,100%,Chile,2.0,t
2417,,Cocos (Keeling) Islands,1.0,f
27231,100%,Isle of Man,1.0,t
20832,,Kiribati,1.0,f
8758,100%,Russian Federation,1.0,f
46332,100%,Isle of Man,1.0,f
13686,,France,3.0,f
24227,100%,,1.0,f
38696,100%,Slovakia (Slovak Republic),1.0,f
9458,100%,Reunion,2.0,f
45870,100%,Puerto Rico,2.0,t
5231,100%,Nicaragua,1.0,f
1003,100%,Tonga,1.0,t
18993,100%,Reunion,2.0,t
25148,50%,Uzbekistan,1.0,t
31637,100%,Estonia,1.0,f
12044,100%,Switzerland,2.0,f
27418,,Grenada,1.0,f
46536,,,1.0,t
18238,,,2.0,t
46443,75%,Sao Tome and Principe,1.0,t
44459,89%,Kenya,1.0,t
8951,100%,Faroe Islands,1.0,f
49597,,Bahrain,1.0,t
37104,100%,Bouvet Island (Bouvetoya),1.0,t
16245,100%,,1.0,f
6856,100%,Denmark,1.0,f
16994,,French Guiana,1.0,t
25649,,Suriname,1.0,t
26593,33%,,1.0,f
19409,100%,Micronesia,1.0,f
26265,,Venezuela,1.0,t
26755,100%,Russian Federation,2.0,t
45193,100%,,1.0,f
40652,,,1.0,t
47382,,Uganda,1.0,f
41761,100%,,1.0,f
42176,,,1.0,t
47848,30%,Uzbekistan,1.0,t
22574,,,1.0,f
37014,,,1.0,f
35135,100%,Niue,1.0,f
7751,,,1.0,t
15636,,Uzbekistan,2.0,f
23981,100%,Nicaragua,1.0,f
49556,,French Guiana,1.0,t
2036,100%,Slovakia (Slovak Republic),3.0,f
23332,100%,Bosnia and Herzegovina,2.0,f
43540,72%,Bosnia and Herzegovina,25.0,f
23400,,,1.0,t
657,100%,Marshall Islands,2.0,f
24090,,Niue,1.0,f
1260,,Lebanon,1.0,f
28989,,El Salvador,1.0,t
27233,100%,Zimbabwe,1.0,t
40308,,Niue,1.0,f
20726,0%,Niue,1.0,t
3989,100%,Marshall Islands,1.0,t
22036,100%,Mauritania,1.0,t
17406,,Anguilla,1.0,f
19699,,Svalbard & Jan Mayen Islands,1.0,f
33450,100%,Jersey,1.0,t
16501,100%,,1.0,f
11844,75%,Saint Helena,1.0,t
48968,,Croatia,1.0,t
30336,100%,Vietnam,2.0,t
26067,60%,Reunion,1.0,f
49174,,,1.0,f
38009,,Nicaragua,1.0,t
26521,100%,Vanuatu,1.0,f
22564,90%,Portugal,1.0,f
31310,100%,Kiribati,1.0,t
20931,100%,,1.0,f
20037,,Kenya,2.0,t
10210,,,1.0,f
49184,,,1.0,t
43951,,,1.0,f
45690,,Nauru,2.0,f
4130,,Maldives,7.0,f
17087,50%,Portugal,1.0,t
19284,,Vietnam,1.0,f
44237,100%,Andorra,1.0,t
27428,100%,Uzbekistan,2.0,f
8032,70%,United Kingdom,1.0,t
20375,80%,Mauritania,1.0,f
36083,,Bosnia and Herzegovina,1.0,f
16213,,,1.0,t
21791,,Gambia,1.0,f
18781,,Gambia,1.0,f
4043,100%,,1.0,t
22410,,,1.0,f
11877,,Maldives,1.0,t
9169,90%,Guernsey,1.0,f
36306,,Brazil,1.0,t
9954,,,1.0,t
36403,100%,United Kingdom,1.0,t
35141,100%,,4.0,f
13577,90%,Brazil,2.0,f
25085,,Niue,1.0,t
36225,,Marshall Islands,3.0,f
377,,Turks and Caicos Islands,1.0,f
16026,,,1.0,f
34865,,Uganda,2.0,t
39230,,Nauru,1.0,f
212,100%,,1.0,f
14039,100%,Sao Tome and Principe,1.0,f
38127,90%,,2.0,f
16386,100%,Uzbekistan,1.0,t
38391,,,1.0,f
19539,100%,,1.0,f
4275,,,1.0,t
2929,,,1.0,f
48107,100%,Uganda,1.0,f
44128,100%,,2.0,t
31563,100%,Niue,3.0,f
23166,50%,Faroe Islands,1.0,t
17168,,,1.0,f
8123,,,1.0,f
17349,,Lebanon,1.0,t
20154,,Chad,1.0,t
48272,,French Guiana,1.0,t
38244,,,1.0,f
22742,,Barbados,1.0,f
6407,0%,Niue,3.0,f
23665,100%,,1.0,t
49665,100%,Libyan Arab Jamahiriya,1.0,f
26923,,Lebanon,1.0,t
6829,,Ecuador,1.0,f
36241,100%,,1.0,f
7233,,Maldives,1.0,t
49113,83%,Barbados,1.0,t
21333,100%,Faroe Islands,2.0,f
49012,100%,Micronesia,1.0,t
49950,100%,,1.0,f
44793,100%,Guernsey,1.0,f
37370,,Russian Federation,1.0,t
39416,,,1.0,f
12,100%,,1.0,t
34977,,Finland,1.0,f
6832,100%,Monaco,1.0,f
49652,,,1.0,t
808,,Venezuela,1.0,f
191,,,1.0,t
18620,,Faroe Islands,1.0,f
23341,,Croatia,2.0,f
39625,100%,Zimbabwe,1.0,t
41470,,Saint Helena,1.0,t
19570,0%,Greenland,1.0,f
8683,,Guinea,1.0,f
39721,,Tunisia,1.0,f
6038,,,1.0,f
19599,,Russian Federation,1.0,f
26046,100%,Namibia,2.0,f
12784,100%,Malta,1.0,f
10496,,Faroe Islands,1.0,t
18465,,Korea,1.0,t
25251,100%,El Salvador,2.0,f
49992,,,1.0,f
44029,,,1.0,t
30360,0%,Moldova,1.0,f
1199,100%,Spain,1.0,f
9824,93%,,1.0,f
32354,,Isle of Man,1.0,f
25249,0%,,1.0,f
40722,,Maldives,2.0,f
43620,100%,Denmark,1.0,f
10741,100%,Micronesia,2.0,f
46108,,Monaco,1.0,f
24062,,Estonia,1.0,f
49258,,,1.0,f
50035,100%,Tonga,1.0,f
30712,100%,Faroe Islands,1.0,f
20718,,Holy See (Vatican City State),1.0,f
3804,100%,Faroe Islands,1.0,f
22634,100%,Gambia,3.0,f
5501,,Marshall Islands,1.0,t
23374,0%,Togo,2.0,t
10358,,Micronesia,2.0,f
21489,100%,,1.0,f
48144,,China,1.0,t
38494,100%,Palestinian Territory,1.0,f
8688,,Brazil,2.0,f
32964,,,1.0,t
26887,,,2.0,f
4450,,,1.0,t
11085,,Malta,1.0,t
712,,Niue,1.0,f
49446,,Kiribati,2.0,f
13527,,Russian Federation,3.0,t
17135,0%,,1.0,t
41595,,Uzbekistan,1.0,f
20748,,,1.0,f
30997,,,1.0,t
9226,,Mauritania,5.0,f
17083,,Estonia,1.0,t
4640,,,1.0,t
49904,100%,Senegal,1.0,f
40954,0%,Uganda,1.0,f
30550,,,1.0,f
18825,,,2.0,t
36030,,Croatia,2.0,f
20409,90%,,2.0,f
29258,100%,Barbados,1.0,f
48538,,,1.0,t
30949,100%,Finland,1.0,f
10427,100%,,1.0,t
23320,,Togo,2.0,f
36585,,Philippines,1.0,f
24098,,,1.0,f
11671,100%,,1.0,f
9204,11%,Russian Federation,1.0,t
10131,,Chad,1.0,f
7154,,,1.0,f
13258,100%,Micronesia,1.0,f
2301,100%,,1.0,f
44045,100%,Sao Tome and Principe,2.0,f
15394,100%,Tunisia,2.0,t
30560,,,1.0,f
37459,100%,,4.0,f
22453,,Malta,1.0,f
20350,100%,,1.0,f
14337,,,1.0,f
210,,Libyan Arab Jamahiriya,1.0,t
10384,,Malta,1.0,f
35661,,,1.0,f
12830,,Niue,1.0,t
15693,100%,Vietnam,6.0,f
41341,100%,Guinea,3.0,t
6383,,Djibouti,1.0,t
45739,80%,Maldives,6.0,t
48441,83%,,2.0,f
27967,67%,Djibouti,1.0,t
9310,70%,Gambia,1.0,f
12868,100%,Tonga,1.0,f
38659,,Niue,1.0,t
46549,,French Guiana,1.0,f
2734,,,1.0,f
46565,,Isle of Man,1.0,f
41028,100%,Micronesia,1.0,f
33748,30%,Uzbekistan,3.0,t
28528,,,1.0,f
226,100%,Maldives,2.0,f
21889,,Vietnam,1.0,t
16808,100%,Niue,1.0,f
12069,100%,,1.0,f
48879,100%,Russian Federation,1.0,t
46994,,Malta,1.0,f
1587,,Gambia,1.0,t
18139,100%,,3.0,f
4512,,,1.0,t
34891,,Lebanon,1.0,f
49063,,,1.0,t
4657,100%,,1.0,f
998,60%,Niue,1.0,t
8288,,,1.0,f
2225,,Micronesia,1.0,f
33332,100%,Puerto Rico,1.0,t
19123,,,1.0,f
34974,100%,,2.0,t
20776,,Micronesia,1.0,f
44678,,Russian Federation,1.0,f
22894,100%,,1.0,f
12103,,,1.0,f
45750,100%,,1.0,t
20709,100%,,1.0,f
13556,100%,Uzbekistan,1.0,f
35757,,Gambia,1.0,t
37626,,Micronesia,3.0,f
23482,100%,Niue,1.0,f
44973,100%,Kiribati,1.0,f
8626,,Estonia,1.0,f
17501,100%,Cape Verde,1.0,f
227,,Jersey,1.0,f
17686,,Reunion,2.0,t
48050,100%,,2.0,t
34201,,Uzbekistan,1.0,f
24533,,,1.0,t
17258,,,1.0,f
30187,100%,Marshall Islands,2.0,f
22605,100%,,1.0,f
2004,,Svalbard & Jan Mayen Islands,1.0,f
19934,100%,Svalbard & Jan Mayen Islands,2.0,t
40459,,Estonia,1.0,f
14989,,,1.0,t
18836,100%,,1.0,f
9539,,,1.0,t
8215,,,1.0,t
38831,65%,Tanzania,8.0,t
15656,90%,,2.0,t
20279,100%,,1.0,t
44486,100%,,2.0,f
42345,,Peru,1.0,f
45783,100%,Nauru,1.0,t
17058,100%,,1.0,t
48634,,Maldives,1.0,t
4710,25%,Guernsey,1.0,t
8625,,,1.0,t
6654,100%,Tonga,3.0,f
40956,,Kenya,1.0,t
38070,,Saint Helena,1.0,f
2415,75%,,1.0,t
46770,,Malawi,1.0,t
24876,,Russian Federation,1.0,f
19901,,Guinea,1.0,f
9590,100%,,3.0,f
19107,,Zimbabwe,1.0,t
46279,,Faroe Islands,1.0,t
2262,100%,Tonga,1.0,f
2821,,,1.0,t
7301,,Sao Tome and Principe,1.0,t
20399,,,1.0,f
4178,100%,Niue,1.0,t
34313,,Marshall Islands,1.0,f
11950,,Gambia,1.0,t
33182,,Cook Islands,1.0,f
34995,,Kenya,1.0,f
12546,100%,Lebanon,1.0,f
36320,100%,Niue,1.0,f
37267,,Ghana,1.0,t
25179,0%,Zimbabwe,1.0,f
34252,,,1.0,f
29768,100%,Uganda,1.0,f
15958,,,1.0,f
10554,0%,Russian Federation,2.0,f
38514,,Kenya,1.0,f
1582,100%,Russian Federation,1.0,f
44770,90%,,1.0,t
28408,100%,Australia,1.0,f
45453,100%,,1.0,f
26604,100%,Turkmenistan,1.0,f
30172,100%,Russian Federation,12.0,f
18679,100%,Andorra,1.0,f
710,100%,Kenya,1.0,t
47514,100%,Philippines,1.0,f
41117,,Chad,2.0,t
33956,100%,Lebanon,1.0,t
46756,,Guernsey,1.0,f
8592,100%,Uganda,1.0,f
15299,,,1.0,t
34547,,Gibraltar,1.0,f
10696,,El Salvador,1.0,t
24463,,,3.0,f
9633,100%,Uruguay,1.0,f
7524,,,1.0,f
42329,,El Salvador,1.0,f
10765,,Monaco,3.0,f
2686,,,1.0,f
25159,100%,Peru,1.0,t
46689,,,1.0,t
8389,,,1.0,f
40334,,Bosnia and Herzegovina,1.0,t
27522,,Chile,1.0,f
9256,,Ghana,1.0,f
4945,0%,Cape Verde,5.0,f
30924,,Sao Tome and Principe,7.0,t
2515,100%,France,1.0,t
43949,,Montserrat,1.0,f
49381,,Malta,1.0,t
31504,,Croatia,3.0,f
43590,100%,Costa Rica,9.0,f
17115,100%,Gambia,2.0,t
26883,100%,Guernsey,2.0,t
33865,,,1.0,f
25549,100%,Guinea,1.0,f
28903,,Anguilla,1.0,f
38520,100%,Malta,1.0,t
49423,,,1.0,f
10818,,Cape Verde,1.0,f
41376,,,1.0,f
29552,100%,Jersey,1.0,f
41728,,Turkmenistan,1.0,f
46156,,Sao Tome and Principe,1.0,t
4115,100%,,2.0,f
46893,100%,,1.0,f
24556,100%,Zimbabwe,1.0,t
45513,,Russian Federation,1.0,f
15535,100%,Niue,1.0,f
4353,,Niue,1.0,f
24834,100%,Maldives,1.0,t
35193,100%,Kiribati,1.0,f
18717,100%,,1.0,t
8253,,Nicaragua,4.0,f
44982,50%,Isle of Man,2.0,t
15790,0%,,1.0,f
21794,,Canada,1.0,f
7254,88%,Tonga,1.0,t
48041,100%,Cocos (Keeling) Islands,1.0,t
17383,100%,,1.0,f
21354,,Kenya,1.0,f
19614,100%,Tonga,5.0,t
39239,100%,,1.0,f
32213,,Puerto Rico,1.0,f
20228,100%,,1.0,f
4748,,Niger,1.0,f
36896,50%,Turkmenistan,1.0,f
32516,100%,,1.0,f
25639,,Lebanon,1.0,f
45658,,,1.0,f
26399,,Marshall Islands,1.0,f
40090,100%,Portugal,1.0,f
26495,75%,Palestinian Territory,1.0,t
6145,100%,Russian Federation,2.0,t
49433,,,1.0,t
25049,100%,,2.0,f
35791,,Montserrat,2.0,t
1094,80%,,1.0,f
45188,100%,,1.0,t
14459,40%,Ukraine,1.0,f
5874,100%,Guinea,1.0,f
36466,,Marshall Islands,1.0,f
46504,100%,Barbados,1.0,f
33106,100%,Nicaragua,1.0,t
19073,100%,,1.0,t
48257,100%,Kiribati,5.0,t
41734,,,1.0,t
2680,,,1.0,t
40041,,Tuvalu,3.0,t
35380,,Chad,1.0,f
12542,98%,Mauritania,19.0,t
41447,0%,Andorra,3.0,f
47147,,Anguilla,1.0,f
41913,,Andorra,1.0,f
47129,,,1.0,t
46951,,,1.0,t
17199,,,1.0,f
40461,,,1.0,t
42355,,Russian Federation,2.0,t
43283,,Sao Tome and Principe,1.0,f
27036,100%,Marshall Islands,1.0,t
22402,,China,3.0,t
47474,,Lebanon,1.0,f
38163,100%,Venezuela,3.0,f
